product_id,time_id,warehouse_id,store_id,units_ordered,units_shipped,warehouse_sales,warehouse_cost,supply_time,store_invoice
1134,555,17,17,62,62,56.42,31.5952,1,37.2823
245,555,17,17,20,10,6.109,2.2603,4,2.5315
622,555,17,17,44,44,14.9688,5.2391,4,5.9202
1093,560,17,17,14,14,22.4238,7.8483,2,8.7116
417,560,17,17,50,50,57.12,32.5584,3,36.4654
473,560,17,17,14,14,4.3946,2.417,2,2.7554
1449,560,17,17,52,52,18.096,8.6861,3,9.6416
494,560,17,17,17,17,9.843,4.6262,3,5.5052
656,560,17,17,58,58,122.815,49.126,2,56.9862
900,560,17,17,50,50,53.01,25.4448,2,30.0249
583,560,17,17,92,92,62.2104,31.1052,1,36.7041
1533,560,17,17,87,42,61.95,37.17,2,43.1172
244,560,17,17,76,20,27,12.69,1,14.7204
261,560,17,17,60,60,95.316,48.6112,2,53.4723
211,560,17,17,58,58,77.3024,38.6512,3,44.4489
361,560,17,17,10,10,3.729,1.9764,1,2.2729
1099,606,17,17,58,58,97.7184,48.8592,2,54.2337
716,606,17,17,81,81,45.4491,17.2707,1,20.034
720,606,17,17,64,3,1.29,0.5031,2,0.5987
1536,606,17,17,26,26,13.4862,5.9339,4,6.7053
233,606,17,17,88,88,116.8992,66.6325,3,77.2937
609,606,17,17,54,54,72.7272,31.2727,2,36.9018
1452,606,17,17,84,84,87.3936,46.3186,3,52.34
483,606,17,17,13,13,8.5748,4.9734,3,5.8686
1419,606,17,17,13,13,6.1503,3.0751,4,3.5056
582,606,17,17,92,92,195.776,88.0992,3,103.9571
1119,606,17,17,61,61,110.2209,61.7237,1,72.2167
1482,606,17,17,19,9,2.214,0.9963,4,1.1358
1088,601,17,17,95,95,145.084,66.7386,2,76.7494
1531,601,17,17,64,64,12.7296,7.2559,2,8.054
615,601,17,17,22,22,13.959,5.8628,3,6.9767
659,601,17,17,26,19,26.2257,14.4241,2,16.4435
942,601,17,17,51,51,47.736,22.9133,4,25.892
1237,601,17,17,17,17,14.025,6.4515,1,7.2257
1081,601,17,17,57,57,91.2285,36.4914,2,42.33
405,601,17,17,49,49,63.2835,30.3761,3,33.7175
875,601,17,17,92,92,132.9216,66.4608,1,73.7715
1437,601,17,17,86,42,42.3864,25.4318,2,29.5009
482,601,17,17,100,26,9.49,5.2195,1,6.159
1058,601,17,17,84,84,104.328,51.1207,2,57.2552
407,596,17,17,93,93,89.559,42.0927,3,48.8275
890,596,17,17,93,93,128.6469,48.8858,3,55.241
1000,596,17,17,81,81,113.3028,38.523,2,45.0719
1083,596,17,17,26,26,5.98,3.1096,1,3.6071
834,596,17,17,98,98,153.7424,92.2454,1,102.3924
24,596,17,17,12,12,11.6256,3.4877,3,3.8365
480,596,17,17,30,30,17.238,6.0333,3,7.1193
257,596,17,17,93,93,18.2373,10.2129,2,12.0512
1160,603,17,17,16,16,16.7808,5.202,3,5.9303
1310,603,17,17,33,11,15.7608,5.6739,3,6.8087
860,603,17,17,97,97,129.3786,55.6328,3,65.6467
1064,603,17,17,47,47,11.1672,4.1319,2,4.6277
1280,603,17,17,15,15,11.097,4.8827,2,5.7128
217,603,17,17,82,82,21.1888,8.2636,4,9.6684
1020,603,17,17,76,76,11.628,5.4652,2,6.5036
997,603,17,17,55,55,61.523,35.6833,4,41.0358
1480,603,17,17,51,51,33.7824,12.4995,2,13.8744
1176,603,17,17,32,32,17.5104,7.1793,2,8.1844
1260,603,17,17,55,55,15.1085,8.914,3,10.4294
1010,603,17,17,46,46,51.198,18.4313,3,21.196
200,603,17,17,71,71,62.0895,34.1492,2,38.5886
34,580,17,17,46,46,44.3118,15.066,4,16.8739
463,580,17,17,53,53,21.8625,8.5264,4,9.5496
1466,580,17,17,78,33,20.79,6.6528,3,7.9168
430,580,17,17,53,53,46.746,24.3079,3,27.711
7,580,17,17,37,37,46.3536,21.7862,1,25.9256
130,580,17,17,96,81,88.5087,38.9438,2,43.6171
906,580,17,17,84,84,28.5768,16.2888,2,18.2435
550,580,17,17,43,43,54.696,24.6132,1,27.0745
473,580,17,17,52,52,18.6004,10.9742,4,12.8398
290,580,17,17,80,80,81.6,45.696,3,51.1795
840,580,17,17,25,25,15.4125,6.165,1,6.9664
750,580,17,17,55,55,49.335,19.2407,1,22.1268
1433,580,17,17,93,93,105.1737,33.6556,2,38.3674
401,626,17,17,23,23,7.245,3.9123,1,4.5774
550,626,17,17,42,2,1.44,0.4752,2,0.5417
1246,626,17,17,36,36,28.2744,14.4199,2,16.1503
1450,626,17,17,46,46,59.8874,20.9606,2,24.3143
107,626,17,17,97,97,63.2052,20.2257,4,23.0573
1017,626,17,17,19,19,23.6113,10.8612,2,12.4904
1406,626,17,17,72,22,5.4208,2.7104,2,3.0085
1383,626,17,17,11,11,10.5413,4.3219,3,5.0566
307,626,17,17,90,90,47.952,17.2627,2,19.3342
1545,630,17,17,53,53,40.0521,12.8167,3,14.9955
190,630,17,17,55,55,94.622,51.0959,3,56.2055
406,630,17,17,70,70,49.364,28.6311,2,31.7805
902,630,17,17,41,41,22.2712,8.9085,2,10.4229
146,630,17,17,92,92,158.562,88.7947,3,104.7777
123,630,17,17,32,32,46.6944,16.343,1,18.631
606,630,17,17,76,76,72.504,29.7266,1,35.0774
302,630,17,17,51,17,18.768,8.0702,4,9.3614
385,630,17,17,46,42,37.3464,22.4078,4,26.2171
1100,624,17,17,100,100,23.76,13.5432,3,15.8455
451,624,17,17,99,99,98.6832,47.3679,4,53.5257
1254,624,17,17,88,88,174.3984,76.7353,3,90.5477
817,624,17,17,57,57,53.6256,29.4941,1,34.5081
1300,624,17,17,15,15,12.18,4.872,2,5.5541
1410,624,17,17,43,43,42.8968,17.5877,3,20.05
1493,624,17,17,61,61,89.3772,41.1135,3,48.9251
1244,624,17,17,34,34,16.456,9.5445,3,10.5944
434,624,17,17,21,4,3.0104,1.7159,4,1.9733
1304,624,17,17,76,76,16.8036,5.7132,1,6.8558
667,624,17,17,52,52,53.9448,31.8274,3,35.0101
1489,613,17,17,97,97,75.5145,27.1852,1,30.7193
164,613,17,17,81,81,101.0394,52.5405,3,61.4724
580,613,17,17,22,22,29.6912,16.0332,1,17.6365
890,613,17,17,41,41,57.7854,34.6712,1,39.5252
1519,613,17,17,41,41,15.6087,9.2091,4,10.2221
364,613,17,17,30,19,22.572,11.9632,3,14.2362
1540,613,17,17,39,39,48.048,20.6606,3,23.5531
1130,613,17,17,74,74,57.35,20.0725,4,23.0834
387,613,17,17,43,31,26.1485,13.3357,3,15.7361
1057,613,17,17,16,16,13.2704,5.5736,3,6.3539
160,618,17,17,77,77,98.406,35.4262,1,40.7401
537,618,17,17,84,84,77.91,38.1759,4,43.9023
1380,618,17,17,19,14,19.2584,8.0885,4,9.0591
410,618,17,17,83,83,53.3358,28.8013,3,33.1215
1346,618,17,17,68,68,79.9,39.95,1,47.94
510,618,17,17,80,80,16.592,8.4619,3,9.5619
1047,618,17,17,33,33,35.1747,20.0496,3,23.458
264,618,17,17,99,99,151.371,72.6581,4,84.2834
1053,618,17,17,22,22,13.024,5.7306,3,6.361
1390,618,17,17,57,57,60.9672,33.532,1,39.2324
1207,618,17,17,15,15,9.639,3.8556,2,4.3954
197,618,17,17,43,43,72.5754,29.0302,4,33.0944
1253,618,17,17,60,39,30.0105,10.2036,2,11.5301
377,618,17,17,67,67,50.652,16.7152,3,18.5539
1108,642,17,17,89,89,56.9244,17.6466,3,20.4701
32,642,17,17,99,99,96.2676,42.3577,3,47.4406
143,642,17,17,36,36,39.852,16.7378,3,19.5832
226,642,17,17,72,39,10.0776,3.2248,1,3.644
1535,642,17,17,41,41,38.3104,14.558,1,16.5961
725,642,17,17,41,41,28.7123,16.9403,2,19.1425
36,642,17,17,29,18,17.496,9.2729,3,11.0348
959,642,17,17,62,62,32.55,13.9965,3,15.956
482,642,17,17,74,74,27.01,9.4535,4,10.8715
353,642,17,17,38,25,12.9525,6.3467,3,7.4256
9,642,17,17,100,100,135.52,65.0496,3,74.1565
626,642,17,17,89,89,63.1455,27.784,2,32.7851
336,642,17,17,41,41,20.2745,9.9345,4,11.4247
59,642,17,17,89,89,62.3,21.182,2,25.4184
476,642,17,17,93,44,56.056,32.5125,3,36.0889
732,645,17,17,35,35,18.473,6.0961,3,7.1324
56,645,17,17,93,93,25.7517,10.3007,2,11.5368
112,645,17,17,70,70,35.595,12.4583,3,13.9533
1088,645,17,17,64,15,21.414,7.0666,3,8.0559
133,645,17,17,87,87,28.014,14.8474,2,16.7776
295,645,17,17,73,73,75.1608,36.0772,3,40.0457
539,645,17,17,40,40,55.352,27.676,3,31.5506
222,645,17,17,62,62,134.695,47.1433,3,53.7434
1171,645,17,17,64,64,77.3376,27.0682,3,31.6698
1442,645,17,17,79,79,72.5536,22.4916,3,26.5401
1459,645,17,17,55,55,33.033,14.8649,2,16.6487
729,666,17,17,23,23,15.824,5.3802,3,6.1872
1225,666,17,17,40,17,11.4036,4.4474,3,4.8921
469,666,17,17,14,14,10.6554,4.7949,3,5.7059
446,666,17,17,54,54,93.15,36.3285,2,41.0512
929,666,17,17,22,22,6.5296,3.0689,2,3.6213
625,666,17,17,89,89,58.7489,24.087,1,28.4227
709,666,17,17,89,46,13.3722,4.0117,1,4.6536
459,666,17,17,79,23,7.5072,3.6035,1,4.1801
1208,666,17,17,62,62,67.6172,28.3992,2,34.079
331,662,17,17,83,83,129.1895,42.6325,1,48.1747
814,662,17,17,98,98,74.5976,44.7586,3,51.0248
924,662,17,17,70,70,107.73,52.7877,3,61.7616
1008,662,17,17,30,30,14.685,5.1398,4,5.7052
758,662,17,17,60,60,89.958,40.4811,2,47.3629
1507,662,17,17,80,38,34.96,19.5776,3,23.1016
818,662,17,17,46,46,27.324,15.0282,1,17.583
181,662,17,17,56,16,5.6544,2.3183,2,2.5733
1264,662,17,17,95,63,84.3885,30.3799,4,34.3293
1135,662,17,17,40,40,45.472,24.5549,3,28.2381
304,654,17,17,25,25,16.5375,7.938,3,9.2081
920,654,17,17,22,22,8.833,5.0348,1,5.7397
217,654,17,17,93,2,0.5304,0.2811,2,0.3148
354,654,17,17,68,68,74.97,44.2323,2,49.9825
770,654,17,17,70,70,40.992,24.1853,3,28.0549
1080,654,17,17,67,67,76.2996,43.4908,3,50.8842
150,654,17,17,38,38,57.684,27.1115,2,29.8226
819,675,17,17,76,76,101.0496,56.5878,4,63.9442
569,675,17,17,41,41,49.2328,27.078,1,30.3274
1319,675,17,17,82,82,45.4608,21.8212,3,25.749
216,675,17,17,74,55,110.88,35.4816,2,39.7394
1552,675,17,17,20,20,31.32,10.3356,3,11.4725
1075,675,17,17,37,37,21.0826,8.0114,3,9.5336
532,675,17,17,16,16,26.0064,15.6038,3,18.5685
603,675,17,17,93,93,58.3389,32.0864,4,38.5037
1219,675,17,17,35,35,27.258,15.5371,3,18.4891
515,675,17,17,81,81,66.5253,27.2754,3,30.0029
322,679,17,17,45,45,72.414,22.4483,2,26.489
33,679,17,17,78,78,61.5264,25.2258,4,28.0006
1315,679,17,17,33,33,27.0204,15.1314,2,18.0064
172,679,17,17,35,35,67.396,31.6761,2,35.1605
482,679,17,17,50,10,3.796,1.7841,3,1.9982
1525,679,17,17,19,1,2.2401,1.1873,2,1.4129
1515,679,17,17,53,53,18.073,5.9641,3,6.6202
1132,679,17,17,98,98,78.0864,30.4537,1,34.1081
1136,679,17,17,10,10,11.191,4.3645,2,5.0192
393,679,17,17,25,23,9.016,4.3277,3,5.1067
649,679,17,17,21,21,29.4525,16.7879,1,19.1382
1025,679,17,17,26,0,0,0,2,0
309,679,17,17,68,68,140.3112,82.7836,3,92.7176
1075,696,17,17,81,81,69.8544,32.8316,3,37.428
1358,696,17,17,62,26,27.846,14.7584,2,17.4149
94,696,17,17,71,32,11.904,5.952,2,6.9638
1497,696,17,17,18,18,35.532,12.7915,3,14.8381
821,696,17,17,87,87,93.0552,36.2915,2,41.0094
1291,696,17,17,84,84,88.872,42.6586,3,47.351
294,696,17,17,65,65,27.456,8.2368,3,9.39
898,696,17,17,87,87,49.9554,19.9822,2,23.3792
1474,696,17,17,95,95,79.6575,42.2185,1,49.3956
1304,696,17,17,30,30,7.638,3.1316,4,3.6013
987,696,17,17,39,39,34.3434,11.3333,1,12.6933
378,696,17,17,50,50,21.645,9.9567,3,11.4502
1421,674,17,17,81,43,39.0784,14.459,3,16.6278
1504,674,17,17,11,11,7.6956,4.1556,4,4.6958
1254,674,17,17,82,74,157.5164,64.5817,2,71.6857
444,674,17,17,33,33,39.3162,21.6239,2,24.0025
900,674,17,17,35,35,37.758,20.7669,2,23.6743
678,674,17,17,50,10,19.188,8.8265,3,9.7974
201,674,17,17,13,0,0,0,1,0
1217,674,17,17,47,47,22.0853,8.8341,4,10.0709
1287,674,17,17,31,31,24.304,13.3672,2,15.3723
345,674,17,17,32,32,25.6576,11.8025,2,13.8089
1200,674,17,17,48,48,31.416,16.0222,1,19.0664
1337,674,17,17,19,19,5.1984,1.6635,1,1.8964
195,674,17,17,69,69,46.4094,22.2765,2,25.8407
91,674,17,17,99,99,79.596,46.1657,4,51.2439
774,683,17,17,33,33,44.4675,23.1231,2,27.054
1417,683,17,17,73,73,108.0473,48.6213,3,53.9696
1460,683,17,17,65,65,70.6095,37.423,3,42.6622
184,683,17,17,91,91,160.888,80.444,1,91.7062
894,683,17,17,85,85,25.194,14.6125,2,16.9505
324,683,17,17,64,64,60.5184,18.7607,1,21.1996
1207,683,17,17,61,61,43.8102,17.5241,3,20.6784
118,683,17,17,66,66,52.7472,27.4285,2,30.7199
1094,683,17,17,65,12,18.096,7.6003,1,8.8924
1283,683,17,17,19,6,1.9908,1.1746,2,1.3273
1333,719,17,17,96,96,41.9616,18.0435,2,20.0283
1349,719,17,17,18,9,9.135,3.928,1,4.5565
1299,719,17,17,13,13,19.0164,7.4164,1,8.6772
1449,719,17,17,74,74,23.8206,14.0542,4,15.4596
1000,719,17,17,58,15,18.1575,7.8077,1,9.2912
789,719,17,17,36,36,59.9472,31.772,3,35.2669
1006,719,17,17,44,44,48.9632,17.6268,3,19.5657
356,719,17,17,69,69,83.0484,44.8461,2,53.8153
746,719,17,17,78,78,145.9068,67.1171,3,77.8558
723,719,17,17,16,16,4.6512,1.6279,2,1.8232
1206,719,17,17,51,51,75.2199,42.8753,3,48.0203
1316,719,17,17,15,15,4.5795,2.5187,2,2.8713
1162,701,17,17,84,84,49.4172,25.6969,4,28.7805
1058,701,17,17,50,50,56.58,30.5532,3,35.1362
541,701,17,17,72,72,79.8624,30.3477,3,35.2033
945,701,17,17,74,74,69.1752,26.2866,4,31.0182
148,701,17,17,89,89,210.93,73.8255,3,88.5906
152,701,17,17,60,60,74.562,34.2985,2,38.7573
968,701,17,17,45,45,23.616,9.4464,4,11.0523
1224,701,17,17,51,51,34.782,14.6084,2,17.5301
42,701,17,17,95,95,141.987,66.7339,2,76.0766
885,701,17,17,70,70,44.436,17.33,3,19.7562
61,712,17,17,26,26,8.2732,4.0539,2,4.8647
438,712,17,17,99,99,91.7136,29.3484,2,34.3376
1281,712,17,17,34,34,37.672,19.2127,2,22.671
311,712,17,17,68,68,51.17,17.3978,1,19.4855
1248,712,17,17,95,95,145.521,45.1115,4,53.2316
411,712,17,17,17,3,0.7038,0.2252,1,0.2635
948,712,17,17,43,43,56.0032,21.2812,1,23.6221
1310,712,17,17,42,42,61.8492,36.491,2,42.6945
954,712,17,17,37,37,23.8206,13.5777,4,15.207
877,712,17,17,96,51,30.6204,10.4109,2,11.9725
694,712,17,17,49,49,76.6115,42.9024,2,50.6248
1244,712,17,17,12,4,2.6136,1.5682,3,1.7564
1154,712,17,17,17,17,11.271,5.7482,4,6.3805
278,712,17,17,96,96,148.3776,68.2537,2,78.4918
505,709,17,17,93,93,60.5709,30.8912,2,34.9071
295,709,17,17,41,41,47.3304,20.8254,3,23.3244
511,709,17,17,97,97,37.5972,16.1668,4,17.9451
1421,709,17,17,47,11,11.5588,4.9703,3,5.6164
251,709,17,17,71,71,76.2256,44.9731,1,53.0683
228,709,17,17,75,75,28.905,17.054,2,19.9532
711,709,17,17,93,93,147.8235,82.7812,2,95.1984
821,709,17,17,90,90,99.702,46.8599,1,54.8261
904,709,17,17,77,77,42.735,17.5214,3,20.1496
655,709,17,17,19,19,21.5061,11.1832,2,13.1962
1404,709,17,17,65,25,39.295,18.8616,2,21.8795
301,709,17,17,12,12,3.6888,2.0657,3,2.3756
440,703,17,17,12,12,3.618,1.2663,1,1.4436
444,703,17,17,54,54,82.5174,31.3566,3,35.7465
1260,703,17,17,49,49,19.3697,8.9101,1,10.3357
1516,703,17,17,28,28,51.744,25.3546,3,28.3972
333,703,17,17,24,24,11.7216,6.7985,1,7.5463
1176,703,17,17,29,29,15.3729,6.1492,1,6.8256
206,703,17,17,28,15,15.825,7.7542,1,8.7622
1143,703,17,17,15,15,8.712,3.0492,2,3.4761
306,703,17,17,14,11,16.9884,7.4749,3,8.7456
843,703,17,17,33,33,49.4802,15.3389,2,17.333
61,703,17,17,15,13,3.367,1.6498,2,1.8643
850,703,17,17,56,56,39.4744,13.0266,3,14.4595
1187,703,17,17,58,58,45.936,25.2648,3,28.8019
95,378,22,22,45,45,36.135,18.0675,3,20.0549
1510,378,22,22,79,79,44.7456,23.2677,1,25.8271
1527,378,22,22,96,96,122.8992,70.0525,1,83.3625
1477,378,22,22,70,70,77.49,37.1952,4,44.2623
68,378,22,22,56,56,99.68,34.888,3,41.5167
1177,378,22,22,89,89,43.8592,19.7366,1,23.4866
967,378,22,22,45,45,13.4505,6.8598,2,8.2318
1184,378,22,22,47,47,72.0792,36.7604,3,41.5393
534,378,22,22,62,62,106.8756,50.2315,2,57.2639
1337,378,22,22,99,17,3.5853,2.0795,1,2.4538
833,367,22,22,52,52,49.712,23.8618,4,27.2025
1222,367,22,22,18,18,13.671,6.4254,1,7.1964
1199,367,22,22,58,58,81.664,32.6656,2,37.2388
123,367,22,22,34,34,78.336,32.9011,3,39.1523
234,367,22,22,76,76,73.872,33.2424,4,39.5585
317,367,22,22,70,70,54.936,29.1161,2,34.357
67,367,22,22,49,49,30.0762,16.8427,4,19.3691
816,367,22,22,70,70,83.356,30.0082,3,33.9093
1272,367,22,22,51,15,17.484,8.742,2,10.2281
1050,367,22,22,59,19,13.6192,6.2648,2,7.2672
573,367,22,22,97,97,184.1448,99.4382,3,114.3539
30,367,22,22,75,75,54.99,31.3443,2,34.7922
100,367,22,22,72,48,41.184,24.2986,1,27.9434
717,367,22,22,73,73,137.3568,42.5806,4,49.8193
13,367,22,22,94,92,112.148,60.5599,2,72.6719
265,371,22,22,61,61,96.8924,57.1665,3,68.5998
975,371,22,22,35,5,8.272,2.4816,4,2.8787
819,371,22,22,61,61,70.9674,25.5483,4,28.1031
142,371,22,22,36,36,29.232,16.6622,1,19.828
198,371,22,22,49,49,18.4828,9.7959,4,11.1673
1175,371,22,22,84,84,50.862,17.2931,2,19.0224
1364,371,22,22,42,42,28.896,14.159,3,16.566
382,371,22,22,70,70,41.958,20.979,2,24.5454
1274,370,23,23,18,18,11.5542,5.8926,2,6.9533
292,370,23,23,47,47,26.3717,13.7133,2,16.0446
535,370,23,23,49,49,61.2304,31.8398,3,37.8894
219,370,23,23,64,64,53.2224,25.5468,2,28.1015
1168,370,23,23,35,35,61.502,23.3708,2,26.409
1025,370,23,23,86,86,53.621,28.9553,3,33.8777
1041,370,23,23,26,26,6.6456,2.193,1,2.4781
991,370,23,23,46,46,50.83,19.8237,1,22.7973
1141,370,23,23,45,45,29.547,8.8641,2,10.1051
692,370,23,23,40,29,26.071,14.8605,4,17.8326
481,370,23,23,73,73,81.1395,37.3242,3,42.9228
698,370,23,23,85,85,106.947,40.6399,4,47.1423
184,383,23,23,16,16,28.832,14.9926,2,16.9416
1200,383,23,23,92,92,55.0528,25.8748,4,28.721
1271,383,23,23,35,18,35.91,14.0049,2,16.5258
328,383,23,23,67,67,27.8586,11.7006,3,13.8067
1183,383,23,23,61,61,32.879,17.0971,2,20.1746
1321,383,23,23,46,46,35.5074,19.5291,4,22.2632
178,383,23,23,66,66,44.7678,15.2211,3,17.1998
488,383,23,23,47,47,45.0401,20.7184,2,24.0333
1117,383,23,23,70,70,96.824,32.9202,4,38.8458
1521,383,23,23,53,53,16.324,7.6723,4,9.0533
666,373,23,23,33,33,14.9787,6.1413,2,7.2467
1070,373,23,23,55,55,100.386,59.2277,3,66.9273
273,373,23,23,63,63,79.6572,33.456,3,37.8053
277,373,23,23,88,88,103.9192,31.1758,3,34.9169
1093,373,23,23,97,97,122.6565,53.9689,2,62.6039
1349,373,23,23,34,34,55.216,22.6386,3,25.808
166,373,23,23,70,70,70.889,38.989,3,44.8373
1009,373,23,23,15,10,16.335,8.1675,2,9.3926
40,373,23,23,78,78,37.0656,15.1969,3,17.3245
976,373,23,23,90,27,11.3724,6.2548,4,7.0679
139,373,23,23,66,66,55.5258,24.4314,3,28.8291
676,373,23,23,78,78,84.6846,30.4865,4,33.84
1453,373,23,23,42,42,43.1046,14.6556,3,16.5608
638,389,23,23,97,97,140.553,44.977,4,53.0729
1521,389,23,23,18,4,1.288,0.425,1,0.4973
432,389,23,23,44,44,45.496,17.7434,1,19.6952
1408,389,23,23,44,44,43.142,25.8852,2,30.2857
39,389,23,23,33,33,36.9468,20.3207,4,22.7592
615,389,23,23,97,53,27.189,9.5162,2,10.9436
859,389,23,23,50,50,34.715,19.7876,2,23.3494
542,389,23,23,14,5,4.1525,1.2457,3,1.3952
1492,389,23,23,19,19,11.552,5.8915,4,6.5396
1348,389,23,23,98,98,113.7682,53.4711,2,61.4918
1365,389,23,23,67,67,14.204,8.2383,2,9.2269
1315,389,23,23,25,25,21.36,9.1848,3,10.9299
1465,389,23,23,29,22,27.0072,15.124,2,17.2414
1182,369,23,23,13,13,6.37,3.185,1,3.5672
1492,369,23,23,46,46,32.8624,9.8587,3,11.2389
561,369,23,23,97,97,44.0671,17.1862,3,19.936
965,369,23,23,99,99,63.6174,24.8108,4,29.5249
582,369,23,23,90,90,102.6,35.91,4,43.092
172,369,23,23,62,62,107.0368,58.8702,3,66.5233
988,369,23,23,46,46,68.0846,27.9147,1,32.6602
99,369,23,23,76,76,59.1888,24.8593,3,28.091
62,369,23,23,96,96,113.6832,54.5679,3,63.8444
905,369,23,23,95,95,119.529,46.6163,3,52.6764
334,420,23,23,64,64,20.4672,8.5962,2,9.9716
871,420,23,23,12,12,14.0208,4.9073,2,5.5452
88,420,23,23,68,68,21.0528,6.9474,3,7.7811
877,420,23,23,24,24,12.5136,4.63,4,5.3245
1214,420,23,23,16,6,2.8512,0.9124,1,1.0493
1031,420,23,23,19,19,8.9661,2.8692,3,3.2996
21,420,23,23,36,14,12.0694,4.4657,3,5.3588
1077,420,23,23,100,100,213.44,93.9136,3,110.818
201,420,23,23,50,50,50.625,19.2375,2,21.546
1270,420,23,23,18,18,26.631,11.984,2,14.0213
34,420,23,23,85,85,56.0235,22.4094,4,26.219
211,420,23,23,79,79,66.6128,31.9741,2,38.0492
94,420,23,23,58,58,12.586,7.4257,1,8.6138
782,425,23,23,36,36,42.12,15.5844,2,18.3896
732,425,23,23,62,62,28.21,12.4124,2,14.026
882,425,23,23,61,61,65.3127,23.5126,2,27.98
432,425,23,23,50,50,49.35,15.2985,1,17.4403
222,425,23,23,19,19,32.2715,13.554,3,15.316
438,425,23,23,67,67,55.6033,31.6939,1,34.8633
1348,425,23,23,95,95,105.5925,61.2436,2,73.4923
592,425,23,23,22,22,29.4624,9.7226,2,11.181
155,425,23,23,86,86,186.7662,84.0448,1,98.3324
638,425,23,23,72,72,99.792,39.9168,3,45.9043
477,404,23,23,68,68,33.3336,19.6668,2,22.4202
454,404,23,23,91,91,37.2372,20.8528,2,23.1466
937,404,23,23,89,89,151.0063,69.4629,1,77.1038
1047,404,23,23,75,59,78.1337,43.7549,4,48.5679
1131,404,23,23,97,97,118.728,40.3675,2,46.8263
881,404,23,23,50,50,52.49,18.8964,3,21.9198
71,404,23,23,44,44,70.4352,30.9915,1,35.6402
831,419,23,23,25,25,21.725,12.8178,3,14.8686
993,419,23,23,83,83,114.7475,42.4566,1,47.1268
1237,419,23,23,59,59,68.145,21.1249,3,23.4486
921,419,23,23,59,11,6.237,1.9958,2,2.2553
311,419,23,23,82,82,79.335,41.2542,2,46.6172
581,419,23,23,69,69,62.7072,29.4724,3,32.7144
598,419,23,23,35,18,13.4064,5.2285,2,6.0128
876,402,23,23,79,23,20.0583,9.628,1,11.1685
1226,402,23,23,63,63,85.7808,42.8904,2,51.4685
177,402,23,23,55,55,43.824,21.4738,3,24.6949
620,402,23,23,97,97,22.6592,11.7828,1,13.5502
849,402,23,23,92,92,81.972,24.5916,3,28.7722
893,402,23,23,70,70,37.583,12.4024,2,14.1387
1176,402,23,23,91,91,62.244,31.7444,4,37.7758
327,402,23,23,78,78,27.144,15.2006,3,17.1767
170,402,23,23,10,10,11.84,5.2096,2,6.1473
1053,402,23,23,84,84,66.822,38.0885,2,43.8018
1109,402,23,23,19,19,3.553,1.5989,1,1.8707
526,402,23,23,52,51,67.7025,21.6648,4,25.5645
1521,444,23,23,88,88,25.256,14.1434,3,15.982
45,444,23,23,59,59,16.8858,7.7675,2,9.0103
1355,444,23,23,20,20,6.426,2.0563,3,2.2619
545,444,23,23,50,50,31.9,13.079,2,15.1716
1415,444,23,23,75,32,59.584,32.7712,2,38.3423
778,444,23,23,36,36,39.168,19.9757,4,23.1718
301,444,23,23,46,8,1.484,0.5639,2,0.6767
172,444,23,23,85,85,152.388,82.2895,3,91.3413
1388,444,23,23,25,25,20.125,11.0688,1,12.9505
445,444,23,23,45,4,4.2904,1.4158,2,1.614
156,444,23,23,62,62,20.46,10.6392,2,12.0223
1438,444,23,23,72,72,54.252,18.9882,2,22.596
295,444,23,23,99,99,111.1968,36.6949,4,41.8322
605,444,23,23,45,45,55.224,25.9553,2,29.8486
68,449,23,23,36,25,49.84,27.412,4,32.6203
511,449,23,23,45,45,11.322,5.0949,3,5.8591
1154,449,23,23,81,81,72.981,27.003,4,31.0534
784,449,23,23,44,32,5.824,2.9702,3,3.5048
1067,449,23,23,16,11,8.2302,3.539,4,4.2114
217,449,23,23,20,20,5.168,2.8941,4,3.2703
61,449,23,23,71,71,29.9478,15.8723,3,17.6183
944,449,23,23,83,83,43.0936,13.79,4,16.548
1000,449,23,23,30,30,47.613,14.2839,3,15.998
417,449,23,23,68,68,62.8864,33.3298,1,39.6625
1021,449,23,23,34,34,22.814,11.8633,2,13.8801
1183,449,23,23,74,74,55.8404,30.1538,3,33.4707
946,436,23,23,92,92,94.392,52.8595,4,62.9028
1429,436,23,23,65,65,60.84,27.9864,1,31.0649
1125,436,23,23,52,27,19.6911,11.027,4,13.0119
1208,436,23,23,74,0,0,0,2,0
958,436,23,23,44,44,34.7072,14.23,4,16.2222
149,436,23,23,61,40,45.816,15.5774,2,17.6025
1019,436,23,23,96,87,139.9134,60.1628,3,68.5856
382,436,23,23,55,55,32.076,17.321,1,19.5727
319,436,23,23,13,13,9.152,3.5693,2,4.2118
1335,436,23,23,41,41,45.4526,18.181,3,21.2718
992,436,23,23,58,58,57.101,25.6955,3,29.5498
49,436,23,23,32,32,62.7328,21.9565,3,25.25
670,451,23,23,61,61,44.7679,24.6223,4,29.5468
247,451,23,23,89,15,14.952,8.5226,2,9.4601
370,451,23,23,34,25,9.66,5.1198,1,5.683
1146,451,23,23,13,13,16.0368,7.858,2,9.1153
790,451,23,23,72,72,23.2848,13.9709,2,15.6474
713,451,23,23,30,30,51.9,23.355,3,28.026
530,451,23,23,35,29,50.1584,28.5903,2,32.8788
1279,443,23,23,71,71,126.096,56.7432,2,66.3895
30,443,23,23,63,63,35.532,18.4766,4,20.6938
