time_id,customer_id,store_sales,store_cost,unit_sales,fact_count
468,4070,43.4,15.1993,21,7
483,5707,28.7,11.9638,16,5
483,10225,23.15,8.3867,9,3
483,8946,26.58,10.5934,16,6
483,3075,8.97,3.8265,5,2
483,1917,30.45,12.6045,14,5
483,5019,47.87,18.0825,18,6
483,9134,14.96,5.6372,8,3
483,8206,96,39.7531,37,10
483,9169,17.2,6.02,5,1
483,3725,48.91,20.9827,25,9
483,9512,24.23,9.4806,12,4
483,5002,24.07,9.445,15,5
483,354,20.01,7.6872,6,2
483,2032,43.83,17.0705,21,6
483,9667,34.17,14.4629,19,6
483,5999,49.92,18.2824,22,7
489,8746,30.49,13.032,22,7
489,8687,12.25,4.5551,7,3
489,5568,38.14,15.2344,18,7
489,1832,51.13,22.3354,19,6
489,400,12.69,6.2226,6,2
489,8577,15.63,6.3588,10,3
489,2588,32.69,13.2953,12,4
489,5999,34.5,13.8944,16,5
489,10068,48.22,19.3633,18,7
489,9891,31.32,13.4486,20,6
489,6324,21.6,9.1864,8,2
489,5353,55.1,22.1629,20,6
489,2829,41.34,16.7583,20,6
500,7190,51.78,20.9343,21,5
500,8463,47.65,20.2536,21,7
500,5568,28.73,10.8003,11,4
500,1289,15.46,4.9212,8,3
500,9063,35.85,14.0337,20,6
500,9169,67.06,26.2156,31,10
500,1917,18.37,7.5448,10,4
500,3197,28.9,12.0478,14,4
500,3422,9.7,3.9144,8,3
500,2682,40.56,17.8688,13,5
500,10225,50.87,18.6918,20,7
500,1802,32.68,11.7762,11,4
503,7276,34.54,15.6302,14,5
503,921,42.47,16.4634,20,7
503,5707,33.86,12.9634,14,4
503,4609,27.23,11.0521,18,5
503,8311,9.54,3.5616,5,2
503,4958,35.12,13.8658,18,5
503,8206,38.24,17.2528,20,5
503,6265,12.23,5.2214,5,2
503,7678,1.9,0.741,2,1
503,3921,19.03,7.2302,10,4
503,8463,26.31,10.834,16,6
503,4810,7.3,3.199,8,2
503,463,14.67,6.9024,8,3
508,3075,40.78,16.7186,18,7
508,1802,31.55,12.4012,13,4
508,3267,34.17,12.0175,21,7
508,5923,36.03,12.7907,19,6
508,2981,59.01,21.5745,23,8
508,1449,27.31,11.3464,16,4
508,400,43.87,18.5733,18,5
508,7190,46.96,17.1924,19,5
508,2588,23.82,10.0012,14,4
508,9176,44.84,18.3408,27,7
508,4985,22.11,9.4356,10,3
508,2547,21.06,8.2274,12,4
508,9697,11.83,5.2149,7,2
502,3197,57.43,24.4708,24,7
502,400,51.75,19.6174,24,7
502,8206,47.41,19.8301,24,7
502,7052,57.5,21.3956,22,7
502,7370,43.94,17.0352,16,5
502,4810,34.02,11.9519,19,6
502,2547,28.95,13.4046,13,4
502,10225,12.31,5.3728,7,2
502,3725,11.74,4.4248,10,3
502,6105,44.57,17.8497,19,6
502,2682,30.85,14.0712,19,6
502,10073,12.36,5.2533,6,2
547,7190,30.33,11.2596,16,5
547,8578,17.88,5.9499,8,3
547,8577,56.51,20.9697,21,6
547,4567,46.91,18.3654,26,7
547,8463,6.74,2.1554,4,2
547,1802,44.61,17.2251,17,5
547,8669,5.54,2.1606,2,1
547,10226,12.91,5.0245,8,3
547,9016,16.78,6.4514,6,2
547,7896,23.28,8.2683,14,4
547,9697,16.27,7.5998,8,3
547,1917,21.64,9.576,10,3
547,9134,27.86,9.1766,8,3
522,4810,41.33,17.3873,18,7
522,2547,28.46,10.3252,17,5
522,4567,42.33,17.1609,18,5
522,588,41.05,17.6223,19,6
522,4351,27.3,10.0572,14,4
522,5923,49.85,20.4729,21,6
522,2588,46.54,19.5874,19,5
522,7171,29.82,11.9943,13,4
522,2011,36.37,16.5403,21,6
522,9512,40.32,17.5338,23,7
522,8206,49.15,18.895,20,6
522,3267,11.22,5.049,3,1
522,10226,15.05,5.811,7,2
522,5353,24.69,9.4911,14,5
545,921,111.34,44.524,44,12
545,8311,40.79,15.0377,20,7
545,4803,6.93,3.1185,3,1
545,9498,5.8,2.842,4,1
545,463,23.69,10.2503,15,6
545,3928,32.65,12.3469,13,4
545,3719,22.98,8.547,12,4
545,8945,16.14,6.702,8,4
545,7052,6.99,2.8659,3,1
545,8746,11.14,5.1534,5,2
545,1449,31.24,11.8946,14,3
545,1917,44.16,17.4786,15,5
545,4810,35.25,12.3581,14,4
545,6105,46.04,18.6361,26,7
534,3197,43.58,18.7007,21,6
534,9967,6.08,3.04,4,1
534,354,11.67,5.6016,5,2
534,8746,42.56,18.8402,21,6
534,8945,38.2,14.9461,22,8
534,8577,42.99,17.2772,18,5
534,4070,4.56,1.6872,2,1
534,5999,67.71,27.1076,31,11
534,9512,32.58,13.1986,14,5
534,7678,41.08,15.6744,22,8
534,2588,55.94,22.0681,24,7
534,7190,27.5,11.3172,13,4
531,9176,11.47,4.744,9,3
531,921,46.29,18.2643,22,7
531,2981,33.4,12.8153,16,5
531,2032,16.17,6.9141,10,3
531,8769,16.28,6.695,10,3
531,2588,31.08,10.8464,14,4
531,3422,15.48,6.8415,11,4
531,2547,6.69,2.7429,3,1
531,5019,17.88,7.8756,6,2
531,4070,21.92,8.171,10,4
531,7190,28.12,9.424,14,5
531,8687,27.47,11.6516,10,3
531,1977,28.52,11.6252,12,4
531,8577,49.11,20.5329,23,7
531,3921,5.93,2.6741,5,2
552,3719,8.8,2.8704,8,2
552,2829,34.78,14.7236,16,6
552,10068,10.26,4.7412,6,2
552,4958,52.61,21.2418,21,7
552,4810,17.21,6.3769,10,3
552,1197,26.17,10.2845,7,2
552,3267,10.24,4.736,6,2
552,9512,55.35,23.8706,24,7
552,739,33.83,14.3835,15,5
552,8687,27.01,11.0968,17,6
552,4719,29.7,11.8254,17,6
552,1917,43.85,18.0177,24,7
548,8463,16.86,7.1088,9,3
548,9698,35.61,16.2897,16,5
548,5019,27.87,10.8399,17,5
548,5353,6.52,2.0864,4,1
548,9134,29.18,12.6232,16,6
548,9498,27.23,9.7182,10,4
548,7896,9.49,3.76,5,2
548,921,36.41,15.5543,15,4
548,7678,13.77,5.9619,7,3
548,1802,50.33,19.8433,21,7
548,3921,27.41,10.8452,13,4
548,2981,14.93,5.2784,9,3
559,7190,63.77,24.8817,28,9
559,1802,3.18,1.431,2,1
559,9512,29.43,10.5061,13,5
559,6888,27.57,10.4136,9,3
559,4985,24.99,9.8615,12,4
559,7678,30.78,12.3684,17,5
559,4351,30.14,12.6044,18,4
559,8578,16.1,6.7684,8,3
559,2011,23.86,9.5926,10,3
559,9498,12.4,4.616,7,2
559,3267,23.83,9.4008,10,4
557,9512,61.03,26.2145,27,9
557,3921,40.3,16.3529,14,5
557,2981,41.84,17.0987,16,5
557,10068,24.29,8.2185,14,5
557,10073,46.54,17.225,23,7
557,3819,7.19,2.8708,7,2
557,8669,21.02,8.0152,10,4
557,3422,23.26,9.9468,12,5
557,8769,38.18,16.603,19,5
557,3725,35.58,13.703,17,5
557,6324,18.15,6.0378,5,2
570,10068,18.8,7.0622,9,3
570,5707,35.37,15.3936,11,4
570,8577,49.6,17.6036,27,7
570,4803,34.72,14.3312,16,5
570,1802,27.44,10.2928,10,3
570,4351,57.42,22.5694,23,6
570,4609,48.91,17.5229,23,8
570,6324,43.04,18.1722,19,6
570,3719,59.51,24.0194,22,7
570,7896,18.52,6.2712,7,3
570,4958,25.32,9.3594,10,3
604,4351,3.15,1.4175,5,1
604,7171,5.4,2.052,2,1
604,3422,17.68,6.3866,11,4
604,7696,54.02,21.5568,18,6
604,4609,24.79,10.7946,8,2
604,10073,26.66,12.119,10,3
604,4567,21.42,7.9788,13,4
604,9498,17.66,6.7656,9,3
604,8578,23.81,9.1319,15,5
604,3719,26.11,9.5201,14,4
590,5923,7.12,2.9192,4,1
590,9512,30.8,12.4832,14,4
590,3921,51.9,22.4218,25,7
590,4610,38.13,16.0086,20,7
590,9698,26.64,10.0961,17,6
590,1917,25.55,9.7272,10,4
590,3819,40.15,16.314,24,7
590,4609,48.63,19.0088,21,7
590,2077,5.59,2.2674,7,2
590,1802,32.34,13.2992,12,5
595,2077,27.14,11.7554,16,6
595,9134,11.46,4.3236,6,2
595,1289,37.87,15.2544,24,7
595,4351,29.03,11.2189,13,4
595,9176,18.71,7.2285,12,4
595,5019,45.7,18.792,13,4
595,2981,8.31,3.5496,7,2
595,3928,16.76,5.3452,10,3
595,5707,34.97,14.4149,17,6
595,8669,15.68,6.0709,8,3
595,5568,33.6,14.637,16,5
602,7370,20.74,9.8386,9,2
602,3197,36.6,15.2304,14,4
602,9063,17.52,7.3434,10,3
602,9176,27.37,10.4787,13,4
602,1825,8.96,2.9568,4,1
602,3267,38.29,15.9351,21,6
602,10068,44.26,19.6445,19,6
602,7678,27.39,10.6827,15,6
602,1097,5.34,2.4734,4,2
602,4810,39.12,14.329,19,6
602,1802,11.12,4.728,5,2
589,2032,24.34,10.5417,13,5
589,2547,37.24,14.9088,13,4
589,4351,9,3.96,5,1
589,9016,44.6,16.9062,23,7
589,1802,35.63,14.7503,12,4
589,3197,23.36,9.1472,12,3
589,5002,28.53,10.9023,12,4
589,3719,18.9,8.831,6,2
589,9134,23.61,9.3673,17,6
589,6105,39.9,15.6016,22,7
589,1289,7.92,3.4566,4,2
621,4958,22.26,9.903,8,3
621,5019,47.46,20.696,20,5
621,9697,52.14,21.4786,24,7
621,9498,10.88,3.9168,4,1
621,7370,58.16,23.4551,23,7
621,5353,51.45,21.496,22,6
621,2032,15.6,5.2008,5,2
621,2829,26.41,11.0594,11,4
621,8746,46.59,19.6089,18,6
621,4719,38.7,15.9066,17,6
621,1977,12.37,3.8849,5,2
621,4070,19.55,7.7126,8,3
621,1197,25.74,11.4528,12,4
621,8669,12.6,4.917,6,3
625,9016,24.91,9.3256,13,4
625,3197,3.52,1.5136,4,1
625,3422,15.88,7.317,12,4
625,2981,22.21,8.0414,9,3
625,2077,21.54,8.8856,11,5
625,463,45.08,18.2784,20,7
625,6105,54.44,20.7593,21,7
625,1977,4.96,2.1918,4,2
625,5999,30.81,12.54,15,5
625,1289,37.96,13.9365,18,5
625,7896,41.13,17.3914,20,6
625,8746,16.41,6.4203,10,4
625,5568,21.75,7.2031,19,6
625,6888,20.41,8.0007,9,3
613,4958,40.41,15.2861,17,6
613,1825,27.88,11.1564,8,2
613,921,35.65,12.7266,12,4
613,9697,4.94,1.9266,2,1
613,4351,48.62,19.114,25,6
613,4609,23.18,8.998,15,4
613,6265,44.24,19.5314,25,7
613,1289,13.29,5.394,5,2
613,7190,26.06,11.2714,9,3
613,4803,42.97,17.7681,23,7
613,9698,26.65,11.4049,13,4
613,7052,10.53,3.7908,3,1
613,3928,40.18,16.004,17,6
613,7276,18.7,7.9581,12,4
620,4070,21.93,9.4635,11,4
620,7190,33.6,12.5706,12,4
620,3928,13.77,5.5323,6,2
620,5707,39.02,15.3822,17,6
620,2981,41.58,18.1371,18,7
620,4609,49.9,20.0802,22,7
620,7370,39.66,13.5072,15,5
620,8746,14,5.8796,12,3
620,2032,32.31,13.8731,12,4
620,8669,52.85,21.4579,21,7
620,2077,20.55,8.3451,11,3
620,2682,42.81,16.9481,19,6
620,9512,24.22,9.508,18,6
620,6541,10.1,4.32,6,2
620,9176,54.74,22.1143,19,5
629,400,16.87,6.7473,10,3
629,921,14.12,6.6892,10,3
629,9176,34.73,14.934,23,6
629,9512,36.32,14.724,15,4
629,9016,38.95,15.4882,14,5
629,4810,12.58,5.6242,4,2
629,3725,41.85,17.5687,17,6
629,10225,43.03,17.7662,17,6
629,2171,23.65,9.1114,9,3
629,5204,23.09,8.9405,12,4
629,10073,7.98,2.6982,5,2
629,8578,38.61,15.2169,16,5
629,9498,29.8,11.934,18,5
629,3921,63.52,27.3869,23,7
629,2981,29.82,12.936,13,5
629,8311,19.3,8.832,10,3
643,9169,18.05,6.3913,12,3
643,10225,24.96,9.1632,10,3
643,8669,32.29,13.7454,18,5
643,3422,45.45,17.1852,18,6
643,4351,34.71,14.8266,19,4
643,354,49.35,17.6872,21,6
643,5999,48.45,20.0201,21,7
643,400,13.86,5.3616,6,2
643,5568,33.77,13.6053,14,5
643,3725,50.38,18.5392,21,7
643,9667,44.71,17.7339,21,7
655,8945,44.67,18.1431,15,6
655,1977,77.71,31.3724,27,8
655,8687,13.24,5.2738,6,3
655,2547,55.22,21.4619,20,6
655,9891,58.32,23.1324,24,8
655,9016,8.32,3.3568,7,2
655,588,35.41,13.1894,18,4
655,8578,17.27,7.056,7,2
655,569,32.57,12.7195,14,5
662,2547,17.42,6.3038,10,3
662,1289,45.94,18.4016,24,7
662,5002,31.83,12.6636,22,6
662,1832,49.11,19.3233,18,6
662,9169,37.94,14.8726,19,6
662,2952,9.22,3.832,5,2
662,2077,30.84,13.0472,17,5
662,5707,24.17,9.5404,14,6
662,9512,19.44,7.3971,10,3
662,8578,42.99,18.8241,15,5
662,3725,27.02,11.2531,12,4
662,4719,43.8,17.0788,23,7
662,5204,22.71,9.4569,12,4
647,3197,14.13,5.1255,7,2
647,9063,26.9,10.7296,13,4
647,569,34.27,13.3633,16,5
647,7370,33.59,12.6036,14,4
647,4958,45.33,15.7656,19,6
647,5923,19.64,6.8445,11,4
647,4719,31.38,13.2133,10,4
647,2952,18,8.2721,12,4
647,2588,18.39,6.6897,11,3
647,9169,37.49,14.3699,23,6
647,5353,26.22,9.7556,18,6
647,8577,34.96,12.4446,20,6
647,4567,46.82,17.5236,19,6
646,8945,19.13,7.4524,12,4
646,9697,5.16,2.2872,6,2
646,8746,21.58,8.809,12,5
646,9016,17.76,8.1776,6,2
646,2829,42.66,17.419,21,6
646,2981,19.54,7.8134,10,3
646,7276,43.58,18.5734,17,6
646,3719,46.54,20.2258,22,6
646,5923,16.15,6.1519,8,3
646,5353,16.24,5.58,14,4
646,3197,20.51,9.0785,17,4
646,9891,25.56,10.9978,17,5
646,3921,25.49,9.83,12,4
689,6888,42.04,17.1579,20,7
689,10068,70.28,30.4952,32,11
689,3422,23.75,10.1293,15,5
689,2547,38.76,15.8806,15,6
689,9891,8.61,3.058,9,3
689,1825,32.32,13.6036,23,6
689,4609,18.91,7.4355,9,4
689,1197,22.05,8.5545,13,4
689,8669,34.42,13.4597,13,5
689,9176,20.02,7.011,8,3
689,9169,32.38,12.7052,18,5
689,2981,23.68,9.7804,10,3
689,5019,40.83,14.8646,22,6
687,10225,23.08,10.1122,16,5
687,9169,36.21,15.8071,19,5
687,1832,19.23,6.9144,9,3
687,9967,73.85,31.4257,26,7
687,2952,5.84,2.4528,2,1
687,463,31.32,12.5496,14,4
687,8769,57.52,24.8446,21,6
687,9016,34.79,13.3733,12,4
687,2829,10.46,4.4824,7,3
687,8945,10.1,4.336,6,2
687,739,13.14,5.421,6,2
687,6541,9.33,3.222,5,2
687,4985,32.96,12.5708,15,5
687,2171,8.55,2.9925,6,2
691,1802,37.37,14.4298,23,7
691,3928,19.02,7.2252,10,4
691,9512,35.11,14.4383,15,5
691,569,35.8,16.5022,13,4
691,8206,33.75,14.9121,21,5
691,3719,34.94,13.3784,19,6
691,3819,68.3,27.5252,30,10
691,5019,38.17,13.7928,15,4
691,5923,69.8,28.7234,26,7
691,7171,17.84,5.7184,8,2
691,8946,43.55,16.1995,18,6
691,5707,10.05,4.5741,5,2
691,8746,44.95,16.4616,21,7
691,4610,29.54,11.0347,11,4
691,5568,13.71,5.1891,7,2
679,2952,45.54,17.6282,18,5
679,9891,7.23,3.3297,6,2
679,4958,44.99,19.0456,19,6
679,9169,31.01,11.1694,17,6
679,1197,19.53,6.7599,11,4
679,4803,25.42,11.074,11,3
679,5568,57.96,22.6315,27,11
679,7370,43.05,17.8011,24,7
679,2171,25.55,10.2974,15,5
679,1832,24.42,11.2746,10,3
679,9134,6.16,2.378,5,2
679,2981,21.32,10.0084,12,4
679,2682,20.3,7.2342,9,3
679,9176,60.55,22.5793,23,6
686,5019,55.85,21.7047,25,7
686,9176,35.74,13.17,20,6
686,2981,8.27,3.5001,5,2
686,1832,36.25,13.1766,15,4
686,7678,33.46,12.4186,14,5
686,8769,15.88,5.6588,8,2
686,1197,29.28,12.4674,12,4
686,9016,41.08,17.074,20,6
686,2588,50.15,21.991,20,6
686,4803,19.38,7.9162,12,4
686,7171,43.44,17.4843,19,6
686,3921,57.23,24.3271,24,7
686,3928,35.61,14.1039,19,6
686,8311,42.92,16.063,16,5
686,4351,40.23,16.0981,19,5
705,2547,53.18,22.1226,20,6
705,4719,39.36,13.3194,17,5
705,554,10.93,5.1842,5,2
705,8577,42.1,17.309,21,6
705,1289,32.99,11.7734,13,4
705,569,37.71,13.5387,14,5
705,4351,27.6,11.0148,11,3
705,2077,51.48,21.6188,26,7
705,4810,50.82,21.3992,17,5
705,1197,38.7,16.4454,19,6
705,4070,22.62,8.1926,10,4
705,6324,20.72,7.9208,12,3
705,8311,20.19,9.1059,10,3
705,5923,60.67,23.4416,18,5
705,7678,37.79,16.2998,13,4
705,2588,34.46,16.1636,21,6
727,7052,26.71,12.0696,14,5
727,8311,43.47,15.5269,15,5
727,569,11.4,4.332,4,1
727,7171,27.81,11.8452,15,5
727,8578,47.47,19.9938,20,6
727,10073,22.44,8.6211,14,4
727,7896,47.09,17.3791,19,7
727,4719,4.94,2.2724,2,1
727,9698,5.6,1.68,4,1
727,739,37.38,15.4599,17,6
727,3819,19.37,7.7921,12,4
727,3422,15.66,6.3924,8,3
727,3267,32.67,13.3504,11,5
727,588,56.47,23.0261,26,7
727,7370,6.4,2.688,4,1
727,9016,33.59,14.1293,17,5
703,4985,26.35,10.5062,9,3
703,8687,3.1,1.116,2,1
703,8669,3,1.32,2,1
703,2829,9.12,3.8622,10,3
703,2547,30.16,12.9572,14,4
703,588,22.64,10.0248,8,2
703,4567,29.24,13.1084,12,3
703,6265,35.25,12.1779,18,5
703,2011,21.77,9.5516,12,3
703,5707,21.78,8.8175,15,5
703,9697,77.68,30.4372,32,10
703,2171,21.75,7.8519,12,4
703,3819,28.6,11.7605,18,6
703,2077,4.05,1.215,3,1
703,739,36.21,14.2833,12,4
703,4609,19.02,8.0688,5,2
703,7276,7.78,3.165,5,2
703,3075,12.31,4.6671,8,3
717,1097,58.77,21.4583,21,6
717,1977,23.33,9.0387,15,5
717,2547,29.9,10.6184,12,5
717,3422,30.3,12.7771,14,5
717,8746,58.13,21.8784,29,9
717,6105,82.11,32.5227,34,12
717,2682,29.02,11.4966,15,6
717,4810,26.52,10.7835,19,5
717,10225,7.38,3.435,5,2
717,7896,25.73,11.3031,16,5
717,6265,42.5,15.8774,18,5
717,354,35.95,14.9276,14,5
717,3197,10.53,4.4163,5,2
717,2588,33.08,12.7912,16,5
717,9169,31.42,12.295,12,3
717,3928,22.22,8.8677,13,4
717,9667,18.18,7.5084,9,3
714,5353,17.91,6.0504,6,2
714,400,19.24,6.8262,10,4
714,1832,30.93,11.2733,18,5
714,2011,21.52,7.7354,14,4
714,739,103.21,41.5996,39,11
714,7896,37.31,14.0866,17,5
714,2588,8.81,3.8985,10,3
714,6541,33.99,12.7952,20,6
714,3719,50.85,20.1369,18,6
714,10225,17.24,7.4584,6,2
714,5568,7.11,2.8095,6,2
714,10073,18.92,8.5616,7,2
714,1977,34.7,14.5298,18,6
714,8946,14.85,5.4867,6,2
714,8687,11.75,5.0575,5,2
714,3725,16.94,6.9644,8,3
714,4803,5.04,1.9152,7,2
714,9016,7.56,2.4948,2,1
377,3458,32.65,13.323,15,4
377,4943,62.16,24.0272,20,6
377,1275,12.13,5.3314,11,3
377,8138,29.43,11.9574,19,6
377,864,28.86,10.6605,15,4
377,5373,46.07,17.4355,25,7
377,7777,17.51,5.8341,7,2
377,7890,34.06,13.05,17,6
377,7130,7.71,3.4275,5,2
377,6921,43.87,17.5696,20,7
377,666,38.55,16.8066,19,6
377,2772,5.94,2.4842,6,2
377,5185,30.88,12.6408,11,3
377,6480,7.86,3.3798,3,1
377,8162,35.28,13.258,12,3
377,7212,25.84,10.6744,10,4
377,9481,36.38,14.1996,15,4
377,2793,34.09,14.3258,14,4
377,1596,12.06,5.3734,11,4
377,6705,42.15,15.4857,22,7
377,9810,27.9,11.8466,15,5
377,1191,12.92,5.528,8,3
377,6196,10.8,4.428,8,2
377,7188,29.48,11.2388,16,5
377,499,22.35,8.5911,11,3
377,4874,16.77,6.2584,13,4
377,7902,23.51,9.8621,13,5
377,2781,7.63,3.409,5,2
377,7346,27.7,10.2103,11,4
376,360,27.82,9.4614,9,3
376,5611,7.88,2.8368,4,1
376,823,19.34,6.8176,6,2
376,3227,33.3,12.6492,13,4
376,3993,42.27,15.3965,18,6
376,2670,42.36,16.0152,18,6
376,8518,31.7,13.5242,15,5
376,8073,32.45,13.3828,18,7
376,5042,42.38,17.7218,21,6
376,2933,9.44,3.5172,8,2
376,651,49.76,19.5238,19,6
376,1276,44.15,17.2583,22,6
376,8075,53.77,21.0908,22,7
376,5801,12.11,4.224,8,3
376,8062,32.99,13.8153,18,5
376,10099,24.55,10.4295,15,4
376,3427,12.39,4.7328,8,2
376,8220,52.6,20.4169,21,7
376,3907,19.4,8.8628,9,3
376,5037,55.4,20.7302,30,10
376,3187,16.77,6.6819,9,3
376,7847,37.6,15.1492,14,4
376,2442,52.98,21.3746,20,5
376,7493,36.67,14.1016,13,4
376,7938,13.83,5.2998,5,2
376,1856,32.87,13.5034,13,5
376,8342,64.96,26.1349,26,7
376,9551,36.75,14.5598,20,7
372,7497,6.08,2.3104,4,1
372,20,24.86,9.7556,14,5
372,1033,48.89,17.6588,21,6
372,9045,45.85,17.0431,20,7
372,5741,53.05,19.6276,20,7
372,409,21.85,7.3045,10,3
372,2359,47.34,21.821,21,6
372,5598,17.72,5.4932,5,2
372,234,18.25,6.8181,10,3
372,6083,13.76,4.5408,4,1
372,7590,6.06,2.106,6,2
372,3591,38.93,16.9025,19,6
372,10233,39.46,14.1011,20,6
372,282,12.49,4.2975,5,2
372,8171,44.8,18.9574,17,5
372,7729,44.72,16.116,23,7
372,2483,45.56,19.2,20,5
372,3321,60.6,25.8354,22,6
372,8161,41.35,16.8091,20,6
372,8220,12.16,3.6848,5,2
372,3257,31.56,10.8174,12,4
372,2265,42.69,16.5732,16,5
372,55,14.34,5.19,9,3
372,8618,35.13,14.2187,11,3
372,7130,22.7,9.2334,14,4
372,3428,44.27,20.7618,16,4
372,7388,43.5,17.449,24,7
372,7999,31.05,13.2918,12,4
383,5426,3.38,1.0816,2,1
383,10039,18.95,6.7058,10,3
383,9846,16.76,6.3096,8,2
383,8253,48.62,18.4028,18,5
383,9264,23.49,9.6876,8,2
383,722,47.13,19.5218,22,6
383,9175,51.01,21.0424,19,6
383,6635,48.45,19.5793,18,7
383,3859,8.52,3.2376,3,1
383,1962,19.8,8.586,7,2
383,8911,33.82,12.9604,12,4
383,1786,24.16,9.1146,12,4
383,1808,36.8,14.2757,18,6
383,7895,22.52,9.3848,19,5
383,6967,38.02,15.3102,18,7
383,4441,53.8,22.4932,23,6
383,1944,15.16,6.334,8,2
383,198,51.12,19.9301,19,6
383,720,45.65,17.1671,20,6
383,7038,64.3,23.1004,26,7
383,2331,34.76,15.8686,21,6
383,5368,30.27,11.5695,13,4
383,4885,35.57,14.7492,13,4
383,453,14.98,5.4068,6,2
383,2361,27.85,11.3531,10,3
383,4218,5.37,2.3628,3,1
383,5473,26.43,10.0203,14,4
383,7767,18.02,6.6028,5,2
383,7014,47.77,19.6469,16,5
383,207,21.66,7.5948,17,5
383,5818,15.36,6.7584,4,1
383,3386,1.62,0.6642,3,1
383,4524,30.54,11.3802,20,6
383,9858,46.51,17.9019,16,4
381,5901,49.44,20.2323,18,6
381,1114,19.95,7.6127,9,3
381,6091,10.16,4.2672,4,1
381,642,16.05,6.4302,9,3
381,7242,31.5,14.4978,13,4
381,4179,14.22,6.2952,8,3
381,7177,20.92,9.6716,8,2
381,2313,80.44,30.7587,36,11
381,6459,23.94,9.7998,14,4
381,5866,23.55,9.0045,10,4
381,4193,6.84,2.5992,3,1
381,5797,4.24,2.0352,2,1
381,7881,24.45,9.3624,15,4
381,6460,28.77,10.1839,16,5
381,8253,33.14,13.2172,15,5
381,7341,44.41,17.8622,18,7
381,4665,34.42,15.1498,21,6
381,2454,9.8,3.8188,8,2
381,3386,77.02,31.0104,40,12
381,1112,38.01,15.4115,25,8
381,9052,28.63,11.8948,18,6
381,5462,21.05,9.2215,7,3
381,7211,13.56,5.1834,6,2
381,9536,33.43,13.5839,14,4
381,1034,11.7,4.023,7,2
381,4864,28.62,12.6384,9,3
381,8760,43.69,17.9832,22,7
381,4628,46.65,20.1879,19,6
381,4194,17.11,6.9697,10,4
381,947,53.13,17.8989,19,6
381,4081,28.11,11.8298,15,5
381,4886,51.45,21.8133,18,6
381,3166,24.88,10.3912,16,6
381,8007,44.16,19.6584,18,6
381,6954,31.4,14.1406,16,6
381,6274,15.81,6.5883,6,2
402,10134,12.92,6.0112,6,2
402,7339,18.02,6.7289,8,3
402,2648,45.83,16.9212,24,7
402,5667,6.51,3.0597,3,1
402,6220,3.86,1.5054,2,1
402,5486,26.73,11.808,14,5
402,1856,8.08,3.0456,5,2
402,3803,23.19,8.7246,10,3
402,6238,12.96,5.5912,8,2
402,9264,44.14,18.5794,22,6
402,4763,36.41,14.7319,18,6
402,4275,27.44,11.5244,17,6
402,541,11.27,4.7678,5,2
402,530,39.88,13.996,20,7
402,3498,48.99,18.5853,19,6
402,4621,47.39,17.8787,19,6
402,7777,19.59,7.8293,12,4
402,9161,46.66,21.2856,18,5
402,3993,34.39,14.2867,15,6
402,8677,9.32,3.6404,6,2
402,7341,13.42,5.2198,10,3
402,4193,30.34,12.218,18,6
402,3755,44.91,18.6519,17,5
402,5412,8.64,4.32,4,1
402,1305,10.29,4.9254,5,2
402,8872,21.11,8.3084,8,3
420,3735,57.33,20.7394,20,5
420,7547,4.47,1.8774,3,1
420,4843,8.92,3.0328,4,1
420,7601,28.85,11.2998,10,4
420,3180,32.37,12.4899,13,4
420,2405,23.95,8.1894,9,3
420,7287,35.7,14.5618,19,6
420,2034,14.36,5.722,7,2
420,5667,29.76,11.019,12,4
420,1434,42.5,16.8486,19,6
420,9539,5.67,2.3886,6,2
420,873,51.64,20.8515,24,7
420,9124,16.41,6.5484,6,2
420,10233,29.57,13.3753,12,4
420,6996,34.93,12.4776,20,6
420,8301,41.32,16.2539,24,7
420,6667,21.48,9.5548,10,3
420,5037,12.64,4.9058,10,4
420,6142,19.85,7.7528,11,3
420,903,27.73,11.7565,16,5
420,6414,13.47,5.6514,13,4
420,603,14.7,6.7173,9,3
420,6778,39.03,14.6148,21,7
420,8138,32.23,11.6464,12,4
420,7497,7.89,2.8404,3,1
420,471,18.34,7.7482,7,2
400,577,8.62,3.6238,5,2
400,9879,26.48,11.8186,10,4
400,575,15.54,6.1908,8,2
400,1561,73.42,29.6808,33,11
400,4910,27.06,11.0736,12,4
400,1755,19.19,6.6566,11,4
400,7346,26.04,11.6772,12,4
400,7643,25.03,8.4309,11,3
400,2078,43.43,17.7124,22,7
400,80,20.16,8.1492,11,4
400,1808,28.78,11.8818,15,5
400,1914,44.41,19.5319,15,5
400,161,25.06,11.0734,14,5
400,7178,23.45,10.9712,8,3
400,4791,11.66,5.034,7,2
400,4915,28.96,12.7084,10,3
400,3434,35,14.8534,20,5
400,5756,8.94,4.3842,6,2
400,1112,10.73,3.5228,5,2
400,9057,47.7,18.936,20,7
400,7260,4.62,1.8942,2,1
400,1136,46.26,18.9849,18,5
400,2775,34.27,12.419,22,6
400,5131,29.25,11.4938,14,4
400,7778,11.72,5.0076,6,2
400,1357,40.18,14.6299,21,5
400,6894,5.86,2.1096,2,1
400,5296,5.94,2.6136,3,1
400,3133,17.41,6.3246,8,3
413,6167,14.97,5.9451,6,2
413,6921,21.58,9.0329,13,4
413,197,20.01,8.4492,12,4
413,5228,28.04,11.8424,13,4
