time_id,city,state_province,country,store_sales,store_cost,unit_sales,fact_count
716,Kirkland,WA,USA,31.33,12.5661,14,4
716,Marysville,WA,USA,109.03,43.1294,50,16
716,Issaquah,WA,USA,69.68,27.8959,29,10
716,Seattle,WA,USA,80.68,31.7584,37,11
716,Edmonds,WA,USA,108.79,43.4508,54,17
716,Burien,WA,USA,120.25,48.6677,58,19
716,Ballard,WA,USA,38.41,14.0161,19,8
716,Everett,WA,USA,122.95,48.62,59,18
716,Renton,WA,USA,89.77,36.7958,42,13
716,Redmond,WA,USA,8.16,3.0192,3,1
723,Burien,WA,USA,155.59,62.2985,76,24
723,Lynnwood,WA,USA,162.36,62.99,82,26
723,Seattle,WA,USA,92.98,33.8761,43,14
723,Edmonds,WA,USA,131.84,53.1295,64,18
723,Issaquah,WA,USA,58.92,23.0725,29,10
723,Marysville,WA,USA,116.53,45.0666,50,16
723,Kirkland,WA,USA,51.69,22.2949,20,7
723,Ballard,WA,USA,80.5,31.9751,50,16
723,Redmond,WA,USA,12.96,4.997,8,3
723,Everett,WA,USA,24.42,8.3758,14,4
723,Renton,WA,USA,21.97,9.0271,14,5
703,Lynnwood,WA,USA,123.63,49.3184,50,15
703,Seattle,WA,USA,184.53,74.6846,87,29
703,Kirkland,WA,USA,146.64,57.0192,70,22
703,Everett,WA,USA,150.02,61.4839,78,21
703,Burien,WA,USA,46.67,17.2148,27,8
703,Edmonds,WA,USA,85.24,33.9862,37,11
703,Ballard,WA,USA,98.12,38.6292,35,10
703,Issaquah,WA,USA,38.08,15.1604,16,6
703,Redmond,WA,USA,57.92,24.5209,26,8
703,Renton,WA,USA,72.8,26.5614,36,13
703,Marysville,WA,USA,135.45,55.4794,56,17
705,Marysville,WA,USA,123.31,48.3585,50,17
705,Everett,WA,USA,131.26,52.6823,54,15
705,Redmond,WA,USA,164.68,65.0643,71,23
705,Burien,WA,USA,167.56,69.9802,75,26
705,Lynnwood,WA,USA,49.4,17.8482,29,10
705,Ballard,WA,USA,57.55,22.9533,34,12
705,Renton,WA,USA,166.09,68.2004,79,28
705,Seattle,WA,USA,44.19,19.2874,28,9
705,Issaquah,WA,USA,18.19,7.7565,11,3
705,Kirkland,WA,USA,31.26,12.869,11,3
705,Edmonds,WA,USA,27.91,10.6859,21,6
706,Renton,WA,USA,83.37,32.3073,44,13
706,Burien,WA,USA,120.79,46.2313,46,15
706,Issaquah,WA,USA,91.15,38.7952,41,13
706,Ballard,WA,USA,79.09,30.9723,38,14
706,Marysville,WA,USA,154.14,62.4548,69,20
706,Everett,WA,USA,130.03,49.0102,52,16
706,Edmonds,WA,USA,147.61,60.6105,76,25
706,Lynnwood,WA,USA,32.07,12.282,13,4
706,Seattle,WA,USA,71.79,29.0453,35,13
706,Redmond,WA,USA,28.25,11.092,17,6
706,Kirkland,WA,USA,35.22,15.2386,13,4
391,Spokane,WA,USA,607.19,232.76,300,96
387,Spokane,WA,USA,667.27,266.5943,333,105
379,Spokane,WA,USA,672.36,268.208,323,101
386,Spokane,WA,USA,589.42,231.9844,302,93
385,Spokane,WA,USA,708.64,283.1488,334,105
415,Spokane,WA,USA,679.94,265.0415,344,108
424,Spokane,WA,USA,744.46,295.2288,366,119
399,Spokane,WA,USA,908.97,361.7824,403,130
400,Spokane,WA,USA,1111.05,450.3197,513,161
423,Spokane,WA,USA,1162.42,454.9624,580,189
441,Spokane,WA,USA,684.98,273.671,329,102
426,Spokane,WA,USA,728.03,285.7718,372,118
433,Spokane,WA,USA,693.94,279.5267,335,103
435,Spokane,WA,USA,852.94,347.49,398,123
443,Spokane,WA,USA,818.5,334.4421,375,116
460,Spokane,WA,USA,738.35,298.6176,349,103
480,Spokane,WA,USA,756.99,302.5531,376,115
470,Spokane,WA,USA,717.72,284.4381,361,115
471,Spokane,WA,USA,842.25,331.5921,379,123
482,Spokane,WA,USA,1053.91,422.7904,474,148
488,Spokane,WA,USA,706.37,283.5703,336,104
503,Spokane,WA,USA,754.86,297.3338,362,113
515,Spokane,WA,USA,701.26,286.2251,341,108
501,Spokane,WA,USA,832.93,324.4578,412,124
491,Spokane,WA,USA,813.59,323.485,371,118
535,Spokane,WA,USA,589.05,235.0507,270,86
544,Spokane,WA,USA,815.77,323.2363,344,107
540,Spokane,WA,USA,726.19,292.9771,338,105
531,Spokane,WA,USA,790.17,315.605,389,120
521,Spokane,WA,USA,796.01,321.094,389,122
570,Spokane,WA,USA,858.74,345.7808,412,131
574,Spokane,WA,USA,871.84,353.22,433,134
571,Spokane,WA,USA,859.25,336.3864,412,132
549,Spokane,WA,USA,938.07,376.4436,436,137
551,Spokane,WA,USA,1034.8,417.4882,487,155
591,Spokane,WA,USA,897.58,361.1004,415,130
594,Spokane,WA,USA,863.5,345.3202,433,137
585,Spokane,WA,USA,919.34,368.3911,430,137
581,Spokane,WA,USA,915.18,364.0782,450,141
602,Spokane,WA,USA,916.08,373.888,430,137
632,Spokane,WA,USA,706.65,280.1221,335,103
611,Spokane,WA,USA,721.2,278.7426,331,106
638,Spokane,WA,USA,736.46,294.3375,343,108
629,Spokane,WA,USA,720.49,289.4451,337,108
636,Spokane,WA,USA,847.07,326.8128,374,115
653,Spokane,WA,USA,626.87,244.1133,302,93
656,Spokane,WA,USA,742.82,295.9718,335,106
654,Spokane,WA,USA,686.98,273.3567,324,99
661,Spokane,WA,USA,758.62,301.0963,338,109
662,Spokane,WA,USA,814.25,315.2029,387,125
694,Spokane,WA,USA,1042.24,416.8798,487,150
685,Spokane,WA,USA,1028.77,407.5918,457,138
691,Spokane,WA,USA,1156.31,471.3344,565,174
695,Spokane,WA,USA,1101.72,439.5372,543,171
692,Spokane,WA,USA,1211.07,487.4908,582,181
726,Spokane,WA,USA,751.92,299.508,359,112
725,Spokane,WA,USA,819.37,325.2698,386,120
708,Spokane,WA,USA,934.96,380.1373,432,136
721,Spokane,WA,USA,907.01,364.0778,438,136
705,Spokane,WA,USA,979.77,388.4078,500,156
377,Tacoma,WA,USA,375.57,148.8113,197,62
377,Puyallup,WA,USA,246.73,101.3732,125,41
377,Olympia,WA,USA,233.2,93.4536,112,39
382,Puyallup,WA,USA,635.63,252.3043,280,82
382,Tacoma,WA,USA,263.94,103.2146,133,46
382,Olympia,WA,USA,332.62,131.9241,172,51
395,Tacoma,WA,USA,553.44,218.3592,244,82
395,Olympia,WA,USA,619.69,246.0438,280,92
395,Puyallup,WA,USA,287.61,116.6268,126,41
392,Olympia,WA,USA,300.83,120.315,136,43
392,Puyallup,WA,USA,623.82,256.5808,301,95
392,Tacoma,WA,USA,316.94,130.5751,156,51
379,Olympia,WA,USA,569.71,223.2543,280,89
379,Puyallup,WA,USA,325,125.0485,137,42
379,Tacoma,WA,USA,398.52,163.6765,190,62
414,Tacoma,WA,USA,407.54,167.276,200,67
414,Puyallup,WA,USA,415.29,160.3632,205,64
414,Olympia,WA,USA,216.34,88.0909,102,33
407,Puyallup,WA,USA,274.36,112.7065,143,43
407,Olympia,WA,USA,303.66,125.5068,133,41
407,Tacoma,WA,USA,466.41,190.9305,200,66
409,Tacoma,WA,USA,251.21,93.4229,142,47
409,Puyallup,WA,USA,378.27,154.6926,184,58
409,Olympia,WA,USA,473.52,190.5842,229,72
422,Olympia,WA,USA,544.43,214.1375,264,81
422,Tacoma,WA,USA,404.15,158.877,175,61
422,Puyallup,WA,USA,280.29,110.3976,146,43
416,Olympia,WA,USA,539.67,220.4245,257,89
416,Tacoma,WA,USA,304.49,123.7259,146,50
416,Puyallup,WA,USA,500.85,196.9636,216,68
454,Puyallup,WA,USA,289.44,116.8154,136,44
454,Tacoma,WA,USA,336.83,139.2778,174,53
454,Olympia,WA,USA,368.69,147.1449,164,54
443,Tacoma,WA,USA,344.44,138.3685,156,52
443,Puyallup,WA,USA,345.53,140.0323,146,46
443,Olympia,WA,USA,403.73,159.6766,185,57
453,Puyallup,WA,USA,341.48,136.3716,172,58
453,Tacoma,WA,USA,358.11,147.2317,154,53
453,Olympia,WA,USA,480.8,200.4454,212,65
445,Tacoma,WA,USA,260.76,100.7733,111,39
445,Olympia,WA,USA,533.59,213.3558,264,84
445,Puyallup,WA,USA,442.49,176.3115,212,63
447,Puyallup,WA,USA,564.74,225.3231,270,84
447,Olympia,WA,USA,518.55,204.9076,220,67
447,Tacoma,WA,USA,432.84,174.7701,212,68
463,Puyallup,WA,USA,196.43,80.6983,106,35
463,Tacoma,WA,USA,220.3,89.4627,122,40
463,Olympia,WA,USA,661.45,261.6215,301,93
459,Puyallup,WA,USA,217.23,88.0167,112,34
459,Olympia,WA,USA,598.96,237.0312,292,90
459,Tacoma,WA,USA,228.21,90.7757,109,37
479,Tacoma,WA,USA,231.34,88.642,112,37
479,Puyallup,WA,USA,254.72,96.6979,118,37
479,Olympia,WA,USA,602.87,241.554,265,86
469,Olympia,WA,USA,363.36,145.8311,181,61
469,Puyallup,WA,USA,314.75,130.2034,141,49
469,Tacoma,WA,USA,422.21,169.8757,190,62
471,Olympia,WA,USA,505.89,194.9042,244,77
471,Tacoma,WA,USA,396.61,155.8975,183,56
471,Puyallup,WA,USA,161.89,63.0775,75,23
491,Puyallup,WA,USA,395.45,163.1997,178,56
491,Tacoma,WA,USA,229.55,94.0619,118,40
491,Olympia,WA,USA,341.99,137.8441,168,54
500,Puyallup,WA,USA,288.18,116.4362,144,46
500,Tacoma,WA,USA,412,165.7898,197,61
500,Olympia,WA,USA,314.94,127.4749,154,47
515,Puyallup,WA,USA,358.17,144.6368,174,52
515,Olympia,WA,USA,385.29,154.8856,181,59
515,Tacoma,WA,USA,381.34,152.5316,167,52
495,Puyallup,WA,USA,338.55,140.9207,169,53
495,Tacoma,WA,USA,315.98,126.2721,152,48
495,Olympia,WA,USA,227.46,92.498,105,36
489,Tacoma,WA,USA,341.46,140.4797,154,48
489,Puyallup,WA,USA,402.61,158.1418,175,54
489,Olympia,WA,USA,321.06,124.6917,158,49
539,Puyallup,WA,USA,456.14,172.8213,209,69
539,Olympia,WA,USA,349.9,142.6744,178,56
539,Tacoma,WA,USA,262.16,104.514,151,47
532,Olympia,WA,USA,461.2,184.1237,204,67
532,Tacoma,WA,USA,377.46,145.7397,193,60
532,Puyallup,WA,USA,485.31,193.3952,222,67
544,Olympia,WA,USA,605.02,237.3642,285,90
544,Tacoma,WA,USA,337.12,132.6586,153,47
544,Puyallup,WA,USA,395.6,156.5195,188,61
538,Tacoma,WA,USA,660.43,264.6691,311,100
538,Puyallup,WA,USA,513.68,208.3197,235,73
538,Olympia,WA,USA,351.22,144.9343,174,59
533,Puyallup,WA,USA,577.65,225.0862,279,82
533,Olympia,WA,USA,466.46,180.4335,237,78
533,Tacoma,WA,USA,331.56,137.7176,180,56
551,Tacoma,WA,USA,454.04,179.7935,222,70
551,Olympia,WA,USA,332.17,131.6651,168,57
551,Puyallup,WA,USA,397.27,160.6187,168,52
552,Tacoma,WA,USA,522.33,214.2689,233,72
552,Puyallup,WA,USA,291.12,117.8764,150,49
552,Olympia,WA,USA,685.77,276.2962,310,97
553,Olympia,WA,USA,346.95,141.7931,163,50
553,Puyallup,WA,USA,608.86,237.9243,267,85
553,Tacoma,WA,USA,236.96,91.8751,132,43
574,Puyallup,WA,USA,523.9,208.7829,249,77
574,Olympia,WA,USA,561.74,225.7263,261,79
574,Tacoma,WA,USA,373.46,147.1137,183,59
549,Olympia,WA,USA,301.64,120.6443,149,48
549,Puyallup,WA,USA,647.95,260.6388,305,98
549,Tacoma,WA,USA,362.34,145.4963,170,58
604,Olympia,WA,USA,450.58,175.1417,217,69
604,Puyallup,WA,USA,542.49,208.8207,241,76
604,Tacoma,WA,USA,191.71,79.6693,76,25
592,Olympia,WA,USA,481.57,192.1384,216,71
592,Puyallup,WA,USA,359.24,142.9634,181,57
592,Tacoma,WA,USA,399.72,157.5932,182,59
600,Tacoma,WA,USA,475.44,187.5502,222,70
600,Puyallup,WA,USA,484.48,196.0125,236,69
600,Olympia,WA,USA,463.47,182.1549,208,63
582,Puyallup,WA,USA,426.73,166.5624,210,64
582,Tacoma,WA,USA,377.23,149.0622,178,60
582,Olympia,WA,USA,434.64,179.728,217,66
593,Tacoma,WA,USA,588.47,242.806,289,88
593,Olympia,WA,USA,411.51,164.6302,194,60
593,Puyallup,WA,USA,392.54,152.1437,195,59
632,Tacoma,WA,USA,354.39,142.0635,172,55
632,Puyallup,WA,USA,566.75,226.4439,251,82
632,Olympia,WA,USA,312.05,119.2569,141,44
629,Olympia,WA,USA,506.28,200.8884,240,74
629,Puyallup,WA,USA,205.23,87.4968,91,31
629,Tacoma,WA,USA,293.31,119.2753,151,52
630,Puyallup,WA,USA,370.44,154.2802,173,55
630,Olympia,WA,USA,318.63,123.8561,168,50
630,Tacoma,WA,USA,380.49,144.4071,165,55
631,Tacoma,WA,USA,340.01,133.8429,171,55
631,Olympia,WA,USA,274.82,109.8214,133,43
631,Puyallup,WA,USA,414.69,169.7833,200,64
623,Tacoma,WA,USA,508.05,208.8115,223,72
623,Olympia,WA,USA,286.58,116.3395,127,40
623,Puyallup,WA,USA,404.69,160.968,184,56
665,Puyallup,WA,USA,383.74,150.6562,159,51
665,Olympia,WA,USA,419.19,171.8024,203,61
665,Tacoma,WA,USA,404.91,166.7767,192,62
660,Olympia,WA,USA,614.29,247.8431,299,91
660,Tacoma,WA,USA,366.24,147.45,153,46
660,Puyallup,WA,USA,274.87,109.7703,136,45
645,Tacoma,WA,USA,429.79,176.0429,208,68
645,Olympia,WA,USA,459.99,184.8692,216,68
645,Puyallup,WA,USA,334.19,139.954,157,49
653,Tacoma,WA,USA,362.45,143.4942,166,51
653,Olympia,WA,USA,466.73,185.294,233,72
653,Puyallup,WA,USA,339.77,135.1888,183,58
649,Olympia,WA,USA,597.1,237.9031,279,84
649,Tacoma,WA,USA,297.79,120.1422,145,49
649,Puyallup,WA,USA,480.87,189.6111,206,64
698,Olympia,WA,USA,201.41,84.0148,101,32
698,Puyallup,WA,USA,548.54,215.3125,257,84
698,Tacoma,WA,USA,415.7,164.976,190,60
680,Puyallup,WA,USA,525.89,211.5204,236,78
680,Tacoma,WA,USA,409.76,165.8988,197,61
680,Olympia,WA,USA,421.37,168.5727,207,62
691,Olympia,WA,USA,469.7,190.7938,231,75
691,Puyallup,WA,USA,370.04,148.6224,180,59
691,Tacoma,WA,USA,315.44,129.2052,144,48
673,Tacoma,WA,USA,503.93,201.7875,230,69
673,Puyallup,WA,USA,476.16,194.8613,233,70
673,Olympia,WA,USA,450.04,172.7621,204,62
692,Olympia,WA,USA,585.55,234.9122,289,90
692,Tacoma,WA,USA,451.32,184.0379,222,74
692,Puyallup,WA,USA,549.07,224.8123,258,86
707,Puyallup,WA,USA,588.38,233.2372,249,79
707,Tacoma,WA,USA,536.4,207.4648,256,83
707,Olympia,WA,USA,445.66,175.228,238,72
725,Tacoma,WA,USA,536.56,218.3634,230,77
725,Olympia,WA,USA,667.31,264.1669,303,95
725,Puyallup,WA,USA,506.04,204.1812,240,77
722,Puyallup,WA,USA,640.58,262.9358,285,91
722,Tacoma,WA,USA,504.07,205.8018,261,81
722,Olympia,WA,USA,504.4,206.8953,258,80
721,Olympia,WA,USA,459.02,183.0513,197,60
721,Tacoma,WA,USA,659.7,264.991,276,84
721,Puyallup,WA,USA,537.71,206.3591,239,77
724,Olympia,WA,USA,560.31,226.6463,263,84
724,Puyallup,WA,USA,838.02,341.3942,359,112
724,Tacoma,WA,USA,344.32,139.0603,164,53
393,Walla Walla,WA,USA,47.55,20.275,22,17
379,Walla Walla,WA,USA,51.28,18.8892,30,21
383,Walla Walla,WA,USA,56.19,21.7297,28,15
390,Walla Walla,WA,USA,54.01,20.8004,28,19
377,Walla Walla,WA,USA,76.01,31.103,38,21
401,Walla Walla,WA,USA,48.43,18.5355,23,17
409,Walla Walla,WA,USA,39.38,15.7771,20,13
411,Walla Walla,WA,USA,92.32,37.923,42,26
413,Walla Walla,WA,USA,98.93,39.6057,54,29
408,Walla Walla,WA,USA,49.25,19.8962,24,18
446,Walla Walla,WA,USA,67.14,26.6587,36,20
439,Walla Walla,WA,USA,119.56,49.8779,61,30
432,Walla Walla,WA,USA,89.99,35.155,40,21
447,Walla Walla,WA,USA,50.13,20.9835,23,19
430,Walla Walla,WA,USA,65.64,25.0066,31,21
475,Walla Walla,WA,USA,37.95,15.8502,19,13
483,Walla Walla,WA,USA,70.32,28.4125,34,19
479,Walla Walla,WA,USA,91.35,36.0564,48,30
470,Walla Walla,WA,USA,77.09,31.2227,32,20
460,Walla Walla,WA,USA,81.67,31.7743,37,24
490,Walla Walla,WA,USA,55.51,22.7589,29,17
495,Walla Walla,WA,USA,67.37,25.3822,33,20
501,Walla Walla,WA,USA,89.18,36.2471,40,24
498,Walla Walla,WA,USA,97.13,39.3323,45,26
514,Walla Walla,WA,USA,66.71,29.0237,33,19
544,Walla Walla,WA,USA,74.48,28.8098,36,26
538,Walla Walla,WA,USA,83.96,33.5759,35,22
533,Walla Walla,WA,USA,70.93,27.794,36,23
541,Walla Walla,WA,USA,117.61,47.8869,50,31
547,Walla Walla,WA,USA,72.53,28.6439,35,26
560,Walla Walla,WA,USA,69.5,25.9463,29,20
563,Walla Walla,WA,USA,81.62,32.1604,37,25
571,Walla Walla,WA,USA,55.61,21.0292,28,19
577,Walla Walla,WA,USA,137.26,57.2874,54,29
559,Walla Walla,WA,USA,85.75,34.3213,40,22
588,Walla Walla,WA,USA,64.53,25.8419,27,17
587,Walla Walla,WA,USA,58.45,25.0731,26,14
603,Walla Walla,WA,USA,57.86,23.1795,27,14
592,Walla Walla,WA,USA,56.34,23.9686,26,19
602,Walla Walla,WA,USA,78.61,31.3526,36,20
619,Walla Walla,WA,USA,58.57,24.8183,30,19
637,Walla Walla,WA,USA,106.76,41.8945,46,25
621,Walla Walla,WA,USA,93.46,36.6641,44,29
631,Walla Walla,WA,USA,54.89,19.7114,25,13
638,Walla Walla,WA,USA,64,25.3891,34,20
646,Walla Walla,WA,USA,54.47,20.017,25,18
648,Walla Walla,WA,USA,25.07,10.5308,11,6
640,Walla Walla,WA,USA,93.33,36.268,40,19
644,Walla Walla,WA,USA,51.88,20.4144,23,16
657,Walla Walla,WA,USA,89.29,36.2584,38,26
690,Walla Walla,WA,USA,86.94,35.3837,46,28
699,Walla Walla,WA,USA,81.31,33.0658,38,22
695,Walla Walla,WA,USA,73.39,30.6768,31,22
686,Walla Walla,WA,USA,112.14,45.8359,51,28
676,Walla Walla,WA,USA,87.93,36.5476,48,28
702,Walla Walla,WA,USA,117.22,46.8384,55,29
718,Walla Walla,WA,USA,160.3,59.8417,75,45
720,Walla Walla,WA,USA,126.94,51.2939,57,38
728,Walla Walla,WA,USA,128.62,51.7247,53,30
726,Walla Walla,WA,USA,134.33,52.0175,61,32
391,Yakima,WA,USA,336.19,129.4658,172,52
368,Yakima,WA,USA,421.59,168.2747,204,66
371,Yakima,WA,USA,372.54,154.6409,191,59
369,Yakima,WA,USA,426.48,168.4734,195,61
375,Yakima,WA,USA,479.76,191.3153,221,72
408,Yakima,WA,USA,383.18,152.7685,180,57
415,Yakima,WA,USA,408.21,167.1407,169,56
421,Yakima,WA,USA,383.43,151.3996,192,60
404,Yakima,WA,USA,343,132.0196,172,54
411,Yakima,WA,USA,472.28,189.3973,237,74
451,Yakima,WA,USA,438.52,175.0114,201,63
438,Yakima,WA,USA,445.62,178.9246,217,69
426,Yakima,WA,USA,499.16,194.5202,253,81
454,Yakima,WA,USA,532.25,203.5046,238,75
444,Yakima,WA,USA,497.11,204.8662,254,79
480,Yakima,WA,USA,384.11,153.5678,181,60
484,Yakima,WA,USA,296.8,116.1442,150,51
459,Yakima,WA,USA,354.8,139.5884,185,61
468,Yakima,WA,USA,429.38,164.1309,191,61
483,Yakima,WA,USA,539.02,214.279,248,80
489,Yakima,WA,USA,425.1,175.8475,196,64
500,Yakima,WA,USA,427.61,169.0025,188,62
503,Yakima,WA,USA,302.44,124.9173,158,51
508,Yakima,WA,USA,443.34,173.8345,217,66
502,Yakima,WA,USA,432.83,174.6774,203,62
547,Yakima,WA,USA,327.26,124.1823,148,47
522,Yakima,WA,USA,483.48,197.9277,227,69
545,Yakima,WA,USA,435.14,171.7551,196,61
534,Yakima,WA,USA,414.45,169.4589,197,64
531,Yakima,WA,USA,355.81,141.8179,175,57
552,Yakima,WA,USA,349.81,144.1684,171,55
548,Yakima,WA,USA,295.61,119.9093,142,47
559,Yakima,WA,USA,286.05,112.4445,134,43
557,Yakima,WA,USA,357.38,142.2862,164,54
570,Yakima,WA,USA,418.65,162.5979,177,55
604,Yakima,WA,USA,220.7,87.7229,105,33
590,Yakima,WA,USA,306.85,124.5455,154,50
595,Yakima,WA,USA,279.23,112.5904,142,46
602,Yakima,WA,USA,276.71,113.6406,133,42
589,Yakima,WA,USA,293.03,118.373,139,45
621,Yakima,WA,USA,439.91,180.6885,183,59
625,Yakima,WA,USA,361.01,141.8047,185,62
613,Yakima,WA,USA,403.3,162.3304,186,57
620,Yakima,WA,USA,491.04,197.1192,219,71
629,Yakima,WA,USA,474.22,196.5977,216,69
643,Yakima,WA,USA,395.98,154.259,181,55
655,Yakima,WA,USA,342.73,135.7053,138,44
662,Yakima,WA,USA,402.43,161.9945,201,64
647,Yakima,WA,USA,387.12,146.7009,193,60
646,Yakima,WA,USA,319.9,132.396,174,54
689,Yakima,WA,USA,408.05,164.1355,207,68
687,Yakima,WA,USA,366.38,150.5044,164,51
691,Yakima,WA,USA,531.9,210.1048,242,75
679,Yakima,WA,USA,433.03,173.2113,207,67
686,Yakima,WA,USA,544.77,217.1538,248,75
705,Yakima,WA,USA,581.32,234.8498,247,74
727,Yakima,WA,USA,438.47,176.5583,202,66
703,Yakima,WA,USA,409.81,164.8906,197,62
717,Yakima,WA,USA,565.07,221.9954,267,87
714,Yakima,WA,USA,457.88,179.68,217,68
377,Coronado,CA,USA,40.51,16.7028,18,5
377,El Cajon,CA,USA,171.69,66.9446,75,25
377,San Diego,CA,USA,48.95,20.4564,28,8
377,Lemon Grove,CA,USA,138.79,57.2776,70,22
377,Chula Vista,CA,USA,88.4,33.9179,47,14
377,Imperial Beach,CA,USA,75.64,28.643,43,13
377,Grossmont,CA,USA,95.72,38.0622,52,16
377,Lincoln Acres,CA,USA,89.92,35.0843,36,12
377,National City,CA,USA,12.92,5.528,8,3
376,La Mesa,CA,USA,205.19,78.8205,86,27
376,Grossmont,CA,USA,7.88,2.8368,4,1
376,Coronado,CA,USA,150.19,59.286,66,21
376,Spring Valley,CA,USA,144.03,55.0967,59,18
376,Chula Vista,CA,USA,31.7,13.5242,15,5
376,La Jolla,CA,USA,153.15,62.6249,76,24
376,Imperial Beach,CA,USA,75.97,29.7229,36,11
376,Lincoln Acres,CA,USA,44.15,17.2583,22,6
376,San Diego,CA,USA,19.4,8.8628,9,3
376,Lemon Grove,CA,USA,69.23,26.03,35,12
376,El Cajon,CA,USA,37.6,15.1492,14,4
372,San Diego,CA,USA,6.08,2.3104,4,1
372,Spring Valley,CA,USA,81.62,34.8149,35,11
372,Chula Vista,CA,USA,71.59,26.8922,35,10
372,National City,CA,USA,45.85,17.0431,20,7
372,Imperial Beach,CA,USA,118.11,46.9418,46,15
372,La Jolla,CA,USA,21.85,7.3045,10,3
372,La Mesa,CA,USA,94.61,36.5929,39,12
372,Lincoln Acres,CA,USA,59.32,23.7408,24,6
372,Lemon Grove,CA,USA,90.91,36.3641,50,15
372,Grossmont,CA,USA,164.17,65.719,74,23
372,Coronado,CA,USA,51.62,17.7859,25,8
372,El Cajon,CA,USA,103.29,42.4086,38,11
383,El Cajon,CA,USA,37.2,14.042,14,5
383,Chula Vista,CA,USA,169.15,66.2203,83,24
383,National City,CA,USA,68.64,26.5743,27,7
383,Spring Valley,CA,USA,38.85,16.446,12,3
383,La Jolla,CA,USA,255.45,99.4006,126,37
383,Lincoln Acres,CA,USA,178.93,72.7705,79,25
383,Lemon Grove,CA,USA,8.52,3.2376,3,1
383,San Diego,CA,USA,89.95,35.3643,33,11
383,La Mesa,CA,USA,72.37,29.0249,31,10
383,Imperial Beach,CA,USA,66.28,26.2641,27,8
383,Coronado,CA,USA,42.83,16.7599,16,5
381,Spring Valley,CA,USA,121.35,50.3439,52,17
381,La Jolla,CA,USA,176.36,67.886,82,26
381,Coronado,CA,USA,78.07,32.7061,32,9
381,Grossmont,CA,USA,74.35,32.6878,39,13
381,La Mesa,CA,USA,158.49,65.0872,71,23
381,San Diego,CA,USA,68.37,29.0265,29,9
381,Lemon Grove,CA,USA,116.07,46.9478,61,22
381,National City,CA,USA,4.24,2.0352,2,1
381,Lincoln Acres,CA,USA,94.89,37.4252,56,18
381,Chula Vista,CA,USA,110.16,44.2276,55,17
381,Imperial Beach,CA,USA,30.85,13.0403,15,5
381,El Cajon,CA,USA,51.45,21.8133,18,6
402,Imperial Beach,CA,USA,79.9,31.7192,37,12
402,Chula Vista,CA,USA,62.93,25.3808,25,8
402,El Cajon,CA,USA,94.82,35.5065,43,13
402,Lemon Grove,CA,USA,113.14,44.0056,59,20
402,Spring Valley,CA,USA,103.5,42.6799,47,16
402,La Mesa,CA,USA,26.73,11.808,14,5
402,Coronado,CA,USA,68.03,26.935,38,13
402,National City,CA,USA,12.96,5.5912,8,2
402,Grossmont,CA,USA,11.27,4.7678,5,2
402,La Jolla,CA,USA,68.72,30.8254,32,9
402,San Diego,CA,USA,10.29,4.9254,5,2
420,La Jolla,CA,USA,107.87,42.7335,46,13
420,El Cajon,CA,USA,32.2,13.6339,19,6
420,San Diego,CA,USA,16.81,5.8732,7,2
420,La Mesa,CA,USA,58.73,23.4996,29,10
420,Grossmont,CA,USA,57.89,22.6313,30,9
420,Lemon Grove,CA,USA,150.22,56.6121,67,22
420,National City,CA,USA,35.7,14.5618,19,6
420,Lincoln Acres,CA,USA,81.53,31.4634,40,13
420,Coronado,CA,USA,89.23,37.3774,43,13
420,Chula Vista,CA,USA,34.93,12.4776,20,6
400,Coronado,CA,USA,54.88,22.6087,23,7
400,El Cajon,CA,USA,49.94,21.5758,22,8
400,Imperial Beach,CA,USA,59.95,25.7227,23,7
400,Chula Vista,CA,USA,159.9,64.698,71,24
400,Lemon Grove,CA,USA,131.83,51.427,68,21
400,Lincoln Acres,CA,USA,89.18,36.378,45,14
400,National City,CA,USA,65.21,23.0608,32,8
400,Grossmont,CA,USA,68.49,28.7858,36,12
400,La Mesa,CA,USA,52.23,22.853,23,8
400,San Diego,CA,USA,13.56,6.2784,8,3
413,National City,CA,USA,158.89,65.225,75,23
413,El Cajon,CA,USA,95.82,36.869,45,16
413,San Diego,CA,USA,75.96,30.1189,36,11
413,Coronado,CA,USA,101.36,44.2109,44,13
413,Imperial Beach,CA,USA,61.71,25.7164,29,9
413,La Jolla,CA,USA,31.45,10.9802,20,7
413,Lemon Grove,CA,USA,76.87,31.6621,43,15
413,Lincoln Acres,CA,USA,66.51,27.1727,23,7
413,Grossmont,CA,USA,82.76,32.9246,43,13
413,Chula Vista,CA,USA,107.25,42.4114,59,19
413,Spring Valley,CA,USA,15.8,5.8804,8,2
413,La Mesa,CA,USA,8.79,3.5067,5,2
404,Chula Vista,CA,USA,108.06,41.4627,52,17
404,La Jolla,CA,USA,56.25,24.2237,33,10
404,Spring Valley,CA,USA,132.7,49.7226,61,19
404,Grossmont,CA,USA,120.79,47.6093,58,18
404,El Cajon,CA,USA,129.47,54.4386,63,18
404,Lemon Grove,CA,USA,83.68,35.2165,53,17
404,La Mesa,CA,USA,43.16,16.9549,22,6
404,National City,CA,USA,45.35,17.7082,25,9
404,Lincoln Acres,CA,USA,30.27,12.527,18,6
404,San Diego,CA,USA,84.25,32.0928,41,13
404,Imperial Beach,CA,USA,42,16.0226,17,7
404,Coronado,CA,USA,32.97,12.51,22,7
